Exp: 1 - 	 Ger: 1 - 	 Best:    0.25564 - 	 Mean: 3080981.80787 - 	 AQreal:   50.78165  	 
Exp: 5 - 	 Ger: 26 - 	 Best:    0.21593 - 	 Mean:    0.21690 - 	 AQreal:   19.10181  	 
Exp: 5 - 	 Ger: 27 - 	 Best:    0.21593 - 	 Mean:    0.21676 - 	 AQreal:   19.10181  	 
Exp: 5 - 	 Ger: 28 - 	 Best:    0.21593 - 	 Mean:    0.21665 - 	 AQreal:   19.10181  	 
Exp: 5 - 	 Ger: 29 - 	 Best:    0.21593 - 	 Mean:    0.21654 - 	 AQreal:   19.10181  	 
Exp: 5 - 	 Ger: 30 - 	 Best:    0.21566 - 	 Mean:    0.21643 - 	 AQreal:   20.22995  	 
Exp: 6 - 	 Ger: 1 - 	 Best:    0.24548 - 	 Mean: 1811943.78142 - 	 AQreal:   54.94832  	 
Exp: 6 - 	 Ger: 2 - 	 Best:    0.24548 - 	 Mean:    6.19918 - 	 AQreal:   54.94832  	 
Exp: 6 - 	 Ger: 3 - 	 Best:    0.23612 - 	 Mean:    0.30637 - 	 AQreal:   54.94832  	 
Exp: 6 - 	 Ger: 4 - 	 Best:    0.23612 - 	 Mean:    0.27579 - 	 AQreal:   54.94832  	 
Exp: 6 - 	 Ger: 5 - 	 Best:    0.23612 - 	 Mean:    0.25592 - 	 AQreal:   35.01177  	 
Exp: 6 - 	 Ger: 6 - 	 Best:    0.22965 - 	 Mean:    0.24422 - 	 AQreal:   35.01177  	 
Exp: 6 - 	 Ger: 7 - 	 Best:    0.22948 - 	 Mean:    0.24078 - 	 AQreal:   35.01177  	 
Exp: 6 - 	 Ger: 8 - 	 Best:    0.22558 - 	 Mean:    0.23741 - 	 AQreal:   35.01177  	 
<a href="matlab: opentoline('C:\Program Files\MATLAB\R2016b\toolbox\distcomp\distcomp\+distcomp\remoteparfor.m',128,1)">128 </a>                    obj.displayOutput();
if system_dependent('IsDebugMode')==1, dbcont; end
if system_dependent('IsDebugMode')==1, dbquit; end
Operation terminated by user during leaky_esn (line 19)


In compute_statematrix (line 168)
    internalState = feval(esn.type, totalstate, esn, typeSpecificArg) ; 

In test_esn (line 43)
        compute_statematrix(inputSequence, [], esn, nForgetPoints, 'startingState', totalstate) ;

In calculaErroFinal (line 45)
    predictedValOutput = test_esn(valInputSequence, trainedEsn, 0,'startingState',finalState);

In parallel_function>make_general_channel/channel_general (line 914)
                    O = F(C{:});

In remoteParallelFunction (line 38)
        out = parallel.internal.pool.serialize(feval(channel, channelArgs{:}));

Operation terminated by user during leaky_esn (line 20)


In compute_statematrix (line 168)
    internalState = feval(esn.type, totalstate, esn, typeSpecificArg) ; 

In test_esn_modificada (line 32)
    stateCollection = compute_statematrix(inputSequence, [], esn, nForgetPoints) ;     

In calculaErroFinal (line 42)
   [predictedTrainOutput,finalState] = test_esn_modificada(trainInputSequence, trainedEsn, nForgetPoints);

In parallel_function>make_general_channel/channel_general (line 914)
                    O = F(C{:});

In remoteParallelFunction (line 38)
        out = parallel.internal.pool.serialize(feval(channel, channelArgs{:}));

Operation terminated by user during leaky_esn (line 20)


In compute_statematrix (line 168)
    internalState = feval(esn.type, totalstate, esn, typeSpecificArg) ; 

In test_esn (line 43)
        compute_statematrix(inputSequence, [], esn, nForgetPoints, 'startingState', totalstate) ;

In calculaErroFinal (line 45)
    predictedValOutput = test_esn(valInputSequence, trainedEsn, 0,'startingState',finalState);

In parallel_function>make_general_channel/channel_general (line 914)
                    O = F(C{:});

In remoteParallelFunction (line 38)
        out = parallel.internal.pool.serialize(feval(channel, channelArgs{:}));

Operation terminated by user during leaky_esn (line 23)


In compute_statematrix (line 168)
    internalState = feval(esn.type, totalstate, esn, typeSpecificArg) ; 

In train_esn (line 48)
        stateCollection = compute_statematrix(trainInput, trainOutput, trained_esn, nForgetPoints) ; 

In calculaErroFinal (line 39)
   train_esn(trainInputSequence, trainOutputSequence, esn, nForgetPoints) ; 

In parallel_function>make_general_channel/channel_general (line 914)
                    O = F(C{:});

In remoteParallelFunction (line 38)
        out = parallel.internal.pool.serialize(feval(channel, channelArgs{:}));

Experimento_PRINCIPAL_AEIQ_geral
clear
if system_dependent('IsDebugMode')==1, dbquit; end
Experimento_PRINCIPAL_AEIQ_geral
if system_dependent('IsDebugMode')==1, dbcont; end
Exp: 1 - 	 Ger: 1 - 	 Best:    0.21859 - 	 Mean: 600555.13492 - 	 AQreal:   34.11498  	 
<a href="matlab: opentoline('C:\Program Files\MATLAB\R2016b\toolbox\distcomp\distcomp\+distcomp\remoteparfor.m',214,1)">214 </a>    cellfun(@(msg) disp(char(msg)), cell(msgs));
if system_dependent('IsDebugMode')==1, dbquit; end
Operation terminated by user during leaky_esn (line 19)


In compute_statematrix (line 168)
    internalState = feval(esn.type, totalstate, esn, typeSpecificArg) ; 

In train_esn (line 48)
        stateCollection = compute_statematrix(trainInput, trainOutput, trained_esn, nForgetPoints) ; 

In calculaErroFinal (line 39)
   train_esn(trainInputSequence, trainOutputSequence, esn, nForgetPoints) ; 

In parallel_function>make_general_channel/channel_general (line 914)
                    O = F(C{:});

In remoteParallelFunction (line 38)
        out = parallel.internal.pool.serialize(feval(channel, channelArgs{:}));

Operation terminated by user during leaky_esn (line 18)


In compute_statematrix (line 168)
    internalState = feval(esn.type, totalstate, esn, typeSpecificArg) ; 

In test_esn_modificada (line 32)
    stateCollection = compute_statematrix(inputSequence, [], esn, nForgetPoints) ;     

In calculaErroFinal (line 42)
   [predictedTrainOutput,finalState] = test_esn_modificada(trainInputSequence, trainedEsn, nForgetPoints);

In parallel_function>make_general_channel/channel_general (line 914)
                    O = F(C{:});

In remoteParallelFunction (line 38)
        out = parallel.internal.pool.serialize(feval(channel, channelArgs{:}));

Operation terminated by user during compute_statematrix (line 173)


In test_esn_modificada (line 32)
    stateCollection = compute_statematrix(inputSequence, [], esn, nForgetPoints) ;     

In calculaErroFinal (line 42)
   [predictedTrainOutput,finalState] = test_esn_modificada(trainInputSequence, trainedEsn, nForgetPoints);

In parallel_function>make_general_channel/channel_general (line 914)
                    O = F(C{:});

In remoteParallelFunction (line 38)
        out = parallel.internal.pool.serialize(feval(channel, channelArgs{:}));

Operation terminated by user during leaky_esn (line 17)


In compute_statematrix (line 168)
    internalState = feval(esn.type, totalstate, esn, typeSpecificArg) ; 

In test_esn_modificada (line 32)
    stateCollection = compute_statematrix(inputSequence, [], esn, nForgetPoints) ;     

In calculaErroFinal (line 42)
   [predictedTrainOutput,finalState] = test_esn_modificada(trainInputSequence, trainedEsn, nForgetPoints);

In parallel_function>make_general_channel/channel_general (line 914)
                    O = F(C{:});

In remoteParallelFunction (line 38)
        out = parallel.internal.pool.serialize(feval(channel, channelArgs{:}));

Experimento_PRINCIPAL_AEIQ_geral
if system_dependent('IsDebugMode')==1, dbquit; end
Operation terminated by user during leaky_esn (line 19)


In compute_statematrix (line 168)
    internalState = feval(esn.type, totalstate, esn, typeSpecificArg) ; 

In test_esn (line 43)
        compute_statematrix(inputSequence, [], esn, nForgetPoints, 'startingState', totalstate) ;

In calculaErroFinal (line 45)
    predictedValOutput = test_esn(valInputSequence, trainedEsn, 0,'startingState',finalState);

In parallel_function>make_general_channel/channel_general (line 914)
                    O = F(C{:});

In remoteParallelFunction (line 38)
        out = parallel.internal.pool.serialize(feval(channel, channelArgs{:}));

Operation terminated by user during leaky_esn (line 20)


In compute_statematrix (line 168)
    internalState = feval(esn.type, totalstate, esn, typeSpecificArg) ; 

In test_esn (line 43)
        compute_statematrix(inputSequence, [], esn, nForgetPoints, 'startingState', totalstate) ;

In calculaErroFinal (line 45)
    predictedValOutput = test_esn(valInputSequence, trainedEsn, 0,'startingState',finalState);

In parallel_function>make_general_channel/channel_general (line 914)
                    O = F(C{:});

In remoteParallelFunction (line 38)
        out = parallel.internal.pool.serialize(feval(channel, channelArgs{:}));

Operation terminated by user during leaky_esn (line 20)


In compute_statematrix (line 168)
    internalState = feval(esn.type, totalstate, esn, typeSpecificArg) ; 

In train_esn (line 48)
        stateCollection = compute_statematrix(trainInput, trainOutput, trained_esn, nForgetPoints) ; 

In calculaErroFinal (line 39)
   train_esn(trainInputSequence, trainOutputSequence, esn, nForgetPoints) ; 

In parallel_function>make_general_channel/channel_general (line 914)
                    O = F(C{:});

In remoteParallelFunction (line 38)
        out = parallel.internal.pool.serialize(feval(channel, channelArgs{:}));

Operation terminated by user during compute_statematrix (line 168)


In test_esn_modificada (line 32)
    stateCollection = compute_statematrix(inputSequence, [], esn, nForgetPoints) ;     

In calculaErroFinal (line 42)
   [predictedTrainOutput,finalState] = test_esn_modificada(trainInputSequence, trainedEsn, nForgetPoints);

In parallel_function>make_general_channel/channel_general (line 914)
                    O = F(C{:});

In remoteParallelFunction (line 38)
        out = parallel.internal.pool.serialize(feval(channel, channelArgs{:}));

Experimento_PRINCIPAL_AEIQ_geral
Exp: 1 - 	 Ger: 1 - 	 Best:    0.27505 - 	 Mean: 8401849.54296 - 	 AQreal:   42.44832  	 
Exp: 1 - 	 Ger: 2 - 	 Best:    0.24635 - 	 Mean: 3339.43318 - 	 AQreal:   42.44832  	 
Exp: 1 - 	 Ger: 3 - 	 Best:    0.24635 - 	 Mean:    5.66963 - 	 AQreal:   42.44832  	 
Exp: 1 - 	 Ger: 4 - 	 Best:    0.24635 - 	 Mean:    0.29532 - 	 AQreal:   42.44832  	 
Exp: 1 - 	 Ger: 5 - 	 Best:    0.24565 - 	 Mean:    0.27040 - 	 AQreal:   42.19747  	 
Exp: 1 - 	 Ger: 6 - 	 Best:    0.24565 - 	 Mean:    0.25966 - 	 AQreal:   42.19747  	 
Exp: 1 - 	 Ger: 7 - 	 Best:    0.24218 - 	 Mean:    0.25208 - 	 AQreal:   42.19747  	 
Exp: 1 - 	 Ger: 8 - 	 Best:    0.23989 - 	 Mean:    0.24637 - 	 AQreal:   42.19747  	 
Exp: 1 - 	 Ger: 9 - 	 Best:    0.23989 - 	 Mean:    0.24538 - 	 AQreal:   42.19747  	 
Exp: 1 - 	 Ger: 10 - 	 Best:    0.23989 - 	 Mean:    0.24437 - 	 AQreal:   24.54738  	 
Exp: 1 - 	 Ger: 11 - 	 Best:    0.22782 - 	 Mean:    0.24065 - 	 AQreal:   24.54738  	 
Exp: 1 - 	 Ger: 12 - 	 Best:    0.22550 - 	 Mean:    0.23650 - 	 AQreal:   24.54738  	 
Exp: 1 - 	 Ger: 13 - 	 Best:    0.22550 - 	 Mean:    0.23321 - 	 AQreal:   24.54738  	 
Exp: 1 - 	 Ger: 14 - 	 Best:    0.22546 - 	 Mean:    0.22985 - 	 AQreal:   24.54738  	 
Exp: 1 - 	 Ger: 15 - 	 Best:    0.22178 - 	 Mean:    0.22785 - 	 AQreal:   24.75404  	 
Exp: 1 - 	 Ger: 16 - 	 Best:    0.22126 - 	 Mean:    0.22591 - 	 AQreal:   24.75404  	 
Exp: 1 - 	 Ger: 17 - 	 Best:    0.22096 - 	 Mean:    0.22419 - 	 AQreal:   24.75404  	 
Exp: 1 - 	 Ger: 18 - 	 Best:    0.21877 - 	 Mean:    0.22265 - 	 AQreal:   24.75404  	 
Exp: 1 - 	 Ger: 19 - 	 Best:    0.21877 - 	 Mean:    0.22187 - 	 AQreal:   24.75404  	 
Exp: 1 - 	 Ger: 20 - 	 Best:    0.21877 - 	 Mean:    0.22140 - 	 AQreal:   28.03027  	 
Exp: 1 - 	 Ger: 21 - 	 Best:    0.21877 - 	 Mean:    0.22103 - 	 AQreal:   28.03027  	 
Exp: 1 - 	 Ger: 22 - 	 Best:    0.21771 - 	 Mean:    0.22066 - 	 AQreal:   28.03027  	 
Exp: 1 - 	 Ger: 23 - 	 Best:    0.21771 - 	 Mean:    0.22030 - 	 AQreal:   28.03027  	 
Exp: 1 - 	 Ger: 24 - 	 Best:    0.21733 - 	 Mean:    0.21974 - 	 AQreal:   28.03027  	 
Exp: 1 - 	 Ger: 25 - 	 Best:    0.21733 - 	 Mean:    0.21935 - 	 AQreal:   20.14740  	 
Exp: 1 - 	 Ger: 26 - 	 Best:    0.21448 - 	 Mean:    0.21858 - 	 AQreal:   20.14740  	 
Exp: 1 - 	 Ger: 27 - 	 Best:    0.21448 - 	 Mean:    0.21836 - 	 AQreal:   20.14740  	 
Exp: 1 - 	 Ger: 28 - 	 Best:    0.21431 - 	 Mean:    0.21794 - 	 AQreal:   20.14740  	 
Exp: 1 - 	 Ger: 29 - 	 Best:    0.21431 - 	 Mean:    0.21739 - 	 AQreal:   20.14740  	 
Exp: 1 - 	 Ger: 30 - 	 Best:    0.21431 - 	 Mean:    0.21675 - 	 AQreal:   15.48790  	 
Exp: 2 - 	 Ger: 1 - 	 Best:    0.23921 - 	 Mean: 2806550.30333 - 	 AQreal:   42.44832  	 
Exp: 2 - 	 Ger: 2 - 	 Best:    0.23822 - 	 Mean:   15.49811 - 	 AQreal:   42.44832  	 
Exp: 2 - 	 Ger: 3 - 	 Best:    0.23822 - 	 Mean:    0.26893 - 	 AQreal:   42.44832  	 
Exp: 2 - 	 Ger: 4 - 	 Best:    0.22856 - 	 Mean:    0.24425 - 	 AQreal:   42.44832  	 
Exp: 2 - 	 Ger: 5 - 	 Best:    0.22856 - 	 Mean:    0.23902 - 	 AQreal:   42.36678  	 
Exp: 2 - 	 Ger: 6 - 	 Best:    0.22856 - 	 Mean:    0.23664 - 	 AQreal:   42.36678  	 
Exp: 2 - 	 Ger: 7 - 	 Best:    0.22856 - 	 Mean:    0.23456 - 	 AQreal:   42.36678  	 
Exp: 2 - 	 Ger: 8 - 	 Best:    0.22251 - 	 Mean:    0.23142 - 	 AQreal:   42.36678  	 
Exp: 2 - 	 Ger: 9 - 	 Best:    0.21293 - 	 Mean:    0.22650 - 	 AQreal:   42.36678  	 
Exp: 2 - 	 Ger: 10 - 	 Best:    0.21293 - 	 Mean:    0.22301 - 	 AQreal:   25.03366  	 
Exp: 2 - 	 Ger: 11 - 	 Best:    0.21293 - 	 Mean:    0.21934 - 	 AQreal:   25.03366  	 
Exp: 2 - 	 Ger: 12 - 	 Best:    0.21293 - 	 Mean:    0.21698 - 	 AQreal:   25.03366  	 
Exp: 2 - 	 Ger: 13 - 	 Best:    0.21009 - 	 Mean:    0.21491 - 	 AQreal:   25.03366  	 
Exp: 2 - 	 Ger: 14 - 	 Best:    0.21009 - 	 Mean:    0.21374 - 	 AQreal:   25.03366  	 
Exp: 2 - 	 Ger: 15 - 	 Best:    0.21009 - 	 Mean:    0.21347 - 	 AQreal:   23.59452  	 
Exp: 2 - 	 Ger: 16 - 	 Best:    0.21009 - 	 Mean:    0.21317 - 	 AQreal:   23.59452  	 
Exp: 2 - 	 Ger: 17 - 	 Best:    0.21009 - 	 Mean:    0.21305 - 	 AQreal:   23.59452  	 
Exp: 2 - 	 Ger: 18 - 	 Best:    0.21009 - 	 Mean:    0.21252 - 	 AQreal:   23.59452  	 
Exp: 2 - 	 Ger: 19 - 	 Best:    0.21009 - 	 Mean:    0.21217 - 	 AQreal:   23.59452  	 
Exp: 2 - 	 Ger: 20 - 	 Best:    0.21009 - 	 Mean:    0.21158 - 	 AQreal:   25.92127  	 
Exp: 2 - 	 Ger: 21 - 	 Best:    0.20988 - 	 Mean:    0.21091 - 	 AQreal:   25.92127  	 
Exp: 2 - 	 Ger: 22 - 	 Best:    0.20956 - 	 Mean:    0.21021 - 	 AQreal:   25.92127  	 
Exp: 2 - 	 Ger: 23 - 	 Best:    0.20956 - 	 Mean:    0.21006 - 	 AQreal:   25.92127  	 
Exp: 2 - 	 Ger: 24 - 	 Best:    0.20956 - 	 Mean:    0.21003 - 	 AQreal:   25.92127  	 
Exp: 2 - 	 Ger: 25 - 	 Best:    0.20956 - 	 Mean:    0.20999 - 	 AQreal:   13.64136  	 
Exp: 2 - 	 Ger: 26 - 	 Best:    0.20886 - 	 Mean:    0.20990 - 	 AQreal:   13.64136  	 
Exp: 2 - 	 Ger: 27 - 	 Best:    0.20886 - 	 Mean:    0.20970 - 	 AQreal:   13.64136  	 
Exp: 2 - 	 Ger: 28 - 	 Best:    0.20886 - 	 Mean:    0.20967 - 	 AQreal:   13.64136  	 
Exp: 2 - 	 Ger: 29 - 	 Best:    0.20868 - 	 Mean:    0.20952 - 	 AQreal:   13.64136  	 
Exp: 2 - 	 Ger: 30 - 	 Best:    0.20868 - 	 Mean:    0.20945 - 	 AQreal:    6.96290  	 
Exp: 3 - 	 Ger: 1 - 	 Best:    0.22301 - 	 Mean: 2266636.05195 - 	 AQreal:   42.44832  	 
Exp: 3 - 	 Ger: 2 - 	 Best:    0.22301 - 	 Mean:    9.64765 - 	 AQreal:   42.44832  	 
Exp: 3 - 	 Ger: 3 - 	 Best:    0.22301 - 	 Mean:    0.29460 - 	 AQreal:   42.44832  	 
Exp: 3 - 	 Ger: 4 - 	 Best:    0.22301 - 	 Mean:    0.25425 - 	 AQreal:   42.44832  	 
Exp: 3 - 	 Ger: 5 - 	 Best:    0.22301 - 	 Mean:    0.23678 - 	 AQreal:   41.92479  	 
Exp: 3 - 	 Ger: 6 - 	 Best:    0.21961 - 	 Mean:    0.22936 - 	 AQreal:   41.92479  	 
Exp: 3 - 	 Ger: 7 - 	 Best:    0.21381 - 	 Mean:    0.22195 - 	 AQreal:   41.92479  	 
Exp: 3 - 	 Ger: 8 - 	 Best:    0.21381 - 	 Mean:    0.22071 - 	 AQreal:   41.92479  	 
Exp: 3 - 	 Ger: 9 - 	 Best:    0.21381 - 	 Mean:    0.21965 - 	 AQreal:   41.92479  	 
Exp: 3 - 	 Ger: 10 - 	 Best:    0.21381 - 	 Mean:    0.21837 - 	 AQreal:   33.14595  	 
Exp: 3 - 	 Ger: 11 - 	 Best:    0.21381 - 	 Mean:    0.21717 - 	 AQreal:   33.14595  	 
Exp: 3 - 	 Ger: 12 - 	 Best:    0.21381 - 	 Mean:    0.21600 - 	 AQreal:   33.14595  	 
Exp: 3 - 	 Ger: 13 - 	 Best:    0.21381 - 	 Mean:    0.21572 - 	 AQreal:   33.14595  	 
Exp: 3 - 	 Ger: 14 - 	 Best:    0.21359 - 	 Mean:    0.21484 - 	 AQreal:   33.14595  	 
Exp: 3 - 	 Ger: 15 - 	 Best:    0.21359 - 	 Mean:    0.21416 - 	 AQreal:   32.89146  	 
Exp: 3 - 	 Ger: 16 - 	 Best:    0.21359 - 	 Mean:    0.21396 - 	 AQreal:   32.89146  	 
Exp: 3 - 	 Ger: 17 - 	 Best:    0.21326 - 	 Mean:    0.21380 - 	 AQreal:   32.89146  	 
Exp: 3 - 	 Ger: 18 - 	 Best:    0.21326 - 	 Mean:    0.21374 - 	 AQreal:   32.89146  	 
Exp: 3 - 	 Ger: 19 - 	 Best:    0.21213 - 	 Mean:    0.21354 - 	 AQreal:   32.89146  	 
Exp: 3 - 	 Ger: 20 - 	 Best:    0.21183 - 	 Mean:    0.21336 - 	 AQreal:   31.25698  	 
Exp: 3 - 	 Ger: 21 - 	 Best:    0.21183 - 	 Mean:    0.21326 - 	 AQreal:   31.25698  	 
Exp: 3 - 	 Ger: 22 - 	 Best:    0.21183 - 	 Mean:    0.21300 - 	 AQreal:   31.25698  	 
Exp: 3 - 	 Ger: 23 - 	 Best:    0.21116 - 	 Mean:    0.21270 - 	 AQreal:   31.25698  	 
Exp: 3 - 	 Ger: 24 - 	 Best:    0.21116 - 	 Mean:    0.21247 - 	 AQreal:   31.25698  	 
Exp: 3 - 	 Ger: 25 - 	 Best:    0.21116 - 	 Mean:    0.21224 - 	 AQreal:   22.53684  	 
Exp: 3 - 	 Ger: 26 - 	 Best:    0.21116 - 	 Mean:    0.21196 - 	 AQreal:   22.53684  	 
Exp: 3 - 	 Ger: 27 - 	 Best:    0.21116 - 	 Mean:    0.21186 - 	 AQreal:   22.53684  	 
Exp: 3 - 	 Ger: 28 - 	 Best:    0.21116 - 	 Mean:    0.21173 - 	 AQreal:   22.53684  	 
Exp: 3 - 	 Ger: 29 - 	 Best:    0.21116 - 	 Mean:    0.21161 - 	 AQreal:   22.53684  	 
Exp: 3 - 	 Ger: 30 - 	 Best:    0.21116 - 	 Mean:    0.21151 - 	 AQreal:   33.35752  	 
Exp: 4 - 	 Ger: 1 - 	 Best:    0.24356 - 	 Mean: 86410.25715 - 	 AQreal:   42.44832  	 
Exp: 4 - 	 Ger: 2 - 	 Best:    0.24356 - 	 Mean:    9.85191 - 	 AQreal:   42.44832  	 
Exp: 4 - 	 Ger: 3 - 	 Best:    0.24356 - 	 Mean:    0.26078 - 	 AQreal:   42.44832  	 
Exp: 4 - 	 Ger: 4 - 	 Best:    0.23807 - 	 Mean:    0.25357 - 	 AQreal:   42.44832  	 
Exp: 4 - 	 Ger: 5 - 	 Best:    0.23807 - 	 Mean:    0.24893 - 	 AQreal:   40.24597  	 
Exp: 4 - 	 Ger: 6 - 	 Best:    0.22696 - 	 Mean:    0.23955 - 	 AQreal:   40.24597  	 
Exp: 4 - 	 Ger: 7 - 	 Best:    0.22456 - 	 Mean:    0.23305 - 	 AQreal:   40.24597  	 
Exp: 4 - 	 Ger: 8 - 	 Best:    0.21987 - 	 Mean:    0.22854 - 	 AQreal:   40.24597  	 
Exp: 4 - 	 Ger: 9 - 	 Best:    0.21987 - 	 Mean:    0.22691 - 	 AQreal:   40.24597  	 
Exp: 4 - 	 Ger: 10 - 	 Best:    0.21822 - 	 Mean:    0.22443 - 	 AQreal:   20.22216  	 
Exp: 4 - 	 Ger: 11 - 	 Best:    0.21770 - 	 Mean:    0.22234 - 	 AQreal:   20.22216  	 
Exp: 4 - 	 Ger: 12 - 	 Best:    0.21770 - 	 Mean:    0.22083 - 	 AQreal:   20.22216  	 
Exp: 4 - 	 Ger: 13 - 	 Best:    0.21756 - 	 Mean:    0.21960 - 	 AQreal:   20.22216  	 
Exp: 4 - 	 Ger: 14 - 	 Best:    0.21586 - 	 Mean:    0.21822 - 	 AQreal:   20.22216  	 
Exp: 4 - 	 Ger: 15 - 	 Best:    0.21515 - 	 Mean:    0.21762 - 	 AQreal:   18.04862  	 
Exp: 4 - 	 Ger: 16 - 	 Best:    0.21515 - 	 Mean:    0.21707 - 	 AQreal:   18.04862  	 
Exp: 4 - 	 Ger: 17 - 	 Best:    0.21515 - 	 Mean:    0.21645 - 	 AQreal:   18.04862  	 
Exp: 4 - 	 Ger: 18 - 	 Best:    0.21490 - 	 Mean:    0.21574 - 	 AQreal:   18.04862  	 
Exp: 4 - 	 Ger: 19 - 	 Best:    0.21481 - 	 Mean:    0.21530 - 	 AQreal:   18.04862  	 
Exp: 4 - 	 Ger: 20 - 	 Best:    0.21481 - 	 Mean:    0.21516 - 	 AQreal:   10.33305  	 
Exp: 4 - 	 Ger: 21 - 	 Best:    0.21368 - 	 Mean:    0.21487 - 	 AQreal:   10.33305  	 
Exp: 4 - 	 Ger: 22 - 	 Best:    0.21368 - 	 Mean:    0.21469 - 	 AQreal:   10.33305  	 
Exp: 4 - 	 Ger: 23 - 	 Best:    0.21247 - 	 Mean:    0.21444 - 	 AQreal:   10.33305  	 
Exp: 4 - 	 Ger: 24 - 	 Best:    0.21247 - 	 Mean:    0.21413 - 	 AQreal:   10.33305  	 
Exp: 4 - 	 Ger: 25 - 	 Best:    0.21247 - 	 Mean:    0.21393 - 	 AQreal:   11.85031  	 
Exp: 4 - 	 Ger: 26 - 	 Best:    0.21247 - 	 Mean:    0.21373 - 	 AQreal:   11.85031  	 
Exp: 4 - 	 Ger: 27 - 	 Best:    0.21247 - 	 Mean:    0.21353 - 	 AQreal:   11.85031  	 
Exp: 4 - 	 Ger: 28 - 	 Best:    0.21247 - 	 Mean:    0.21353 - 	 AQreal:   11.85031  	 
Exp: 4 - 	 Ger: 29 - 	 Best:    0.21247 - 	 Mean:    0.21347 - 	 AQreal:   11.85031  	 
Exp: 4 - 	 Ger: 30 - 	 Best:    0.21247 - 	 Mean:    0.21317 - 	 AQreal:   10.04224  	 
Exp: 5 - 	 Ger: 1 - 	 Best:    0.24233 - 	 Mean: 311293058.11730 - 	 AQreal:   42.44832  	 
Exp: 5 - 	 Ger: 2 - 	 Best:    0.23166 - 	 Mean:  293.50246 - 	 AQreal:   42.44832  	 
Exp: 5 - 	 Ger: 3 - 	 Best:    0.23166 - 	 Mean:    3.21038 - 	 AQreal:   42.44832  	 
Exp: 5 - 	 Ger: 4 - 	 Best:    0.23166 - 	 Mean:    0.25989 - 	 AQreal:   42.44832  	 
Exp: 5 - 	 Ger: 5 - 	 Best:    0.22975 - 	 Mean:    0.24279 - 	 AQreal:   27.91573  	 
Exp: 5 - 	 Ger: 6 - 	 Best:    0.22975 - 	 Mean:    0.23312 - 	 AQreal:   27.91573  	 
Exp: 5 - 	 Ger: 7 - 	 Best:    0.22709 - 	 Mean:    0.23032 - 	 AQreal:   27.91573  	 
Exp: 5 - 	 Ger: 8 - 	 Best:    0.22229 - 	 Mean:    0.22935 - 	 AQreal:   27.91573  	 
Exp: 5 - 	 Ger: 9 - 	 Best:    0.22229 - 	 Mean:    0.22839 - 	 AQreal:   27.91573  	 
Exp: 5 - 	 Ger: 10 - 	 Best:    0.22154 - 	 Mean:    0.22610 - 	 AQreal:   27.88426  	 
Exp: 5 - 	 Ger: 11 - 	 Best:    0.22090 - 	 Mean:    0.22548 - 	 AQreal:   27.88426  	 
Exp: 5 - 	 Ger: 12 - 	 Best:    0.22076 - 	 Mean:    0.22446 - 	 AQreal:   27.88426  	 
Exp: 5 - 	 Ger: 13 - 	 Best:    0.22076 - 	 Mean:    0.22333 - 	 AQreal:   27.88426  	 
Exp: 5 - 	 Ger: 14 - 	 Best:    0.21993 - 	 Mean:    0.22182 - 	 AQreal:   27.88426  	 
Exp: 5 - 	 Ger: 15 - 	 Best:    0.21993 - 	 Mean:    0.22132 - 	 AQreal:   18.73064  	 
Exp: 5 - 	 Ger: 16 - 	 Best:    0.21993 - 	 Mean:    0.22098 - 	 AQreal:   18.73064  	 
Exp: 5 - 	 Ger: 17 - 	 Best:    0.21959 - 	 Mean:    0.22068 - 	 AQreal:   18.73064  	 
Exp: 5 - 	 Ger: 18 - 	 Best:    0.21773 - 	 Mean:    0.22008 - 	 AQreal:   18.73064  	 
Exp: 5 - 	 Ger: 19 - 	 Best:    0.21500 - 	 Mean:    0.21914 - 	 AQreal:   18.73064  	 
Exp: 5 - 	 Ger: 20 - 	 Best:    0.21500 - 	 Mean:    0.21830 - 	 AQreal:   15.49213  	 
Exp: 5 - 	 Ger: 21 - 	 Best:    0.21500 - 	 Mean:    0.21800 - 	 AQreal:   15.49213  	 
Exp: 5 - 	 Ger: 22 - 	 Best:    0.21500 - 	 Mean:    0.21732 - 	 AQreal:   15.49213  	 
Exp: 5 - 	 Ger: 23 - 	 Best:    0.21500 - 	 Mean:    0.21674 - 	 AQreal:   15.49213  	 
Exp: 5 - 	 Ger: 24 - 	 Best:    0.21500 - 	 Mean:    0.21628 - 	 AQreal:   15.49213  	 
