{Undefined function or variable 'numGenesQbit'.

Error in <a href="matlab:matlab.internal.language.introspective.errorDocCallback('aeiq_br_real', 'D:\Problemas\Steam Generator\Testes Finais\AEIQ\aeiq_br_real.m', 190)" style="font-weight:bold">aeiq_br_real</a> (<a href="matlab: opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\aeiq_br_real.m',190,0)">line 190</a>)
        contadorQbit=zeros(numClassic,numGenesQbit);

Error in <a href="matlab:matlab.internal.language.introspective.errorDocCallback('Experimento_PRINCIPAL_AEIQ_geral', 'D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m', 75)" style="font-weight:bold">Experimento_PRINCIPAL_AEIQ_geral</a> (<a href="matlab: opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m',75,0)">line 75</a>)
[sol{exp}, classic,  evobestFitness{exp}, trace] = aeiq_br_real(num_var, numPulses, numClassic, ...
} 
opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m',75,0)
opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\aeiq_br_real.m',190,0)
Experimento_PRINCIPAL_AEIQ_geral
Exp: 1 - 	 Ger: 1 - 	 Best:    2.19153 - 	 Mean: 1736.25358 - 	 AQreal:   75.78165  	 
Exp: 7 - 	 Ger: 99 - 	 Best:    1.67563 - 	 Mean:    1.73013 - 	 AQreal:   16.39744  	 
Exp: 7 - 	 Ger: 100 - 	 Best:    1.67563 - 	 Mean:    1.73013 - 	 AQreal:   40.76863  	 
Exp: 8 - 	 Ger: 1 - 	 Best:    2.21815 - 	 Mean:  147.60083 - 	 AQreal:   75.78165  	 
Exp: 8 - 	 Ger: 2 - 	 Best:    2.21815 - 	 Mean:    7.38980 - 	 AQreal:   75.78165  	 
Exp: 8 - 	 Ger: 3 - 	 Best:    2.21815 - 	 Mean:    4.28358 - 	 AQreal:   75.78165  	 
Exp: 8 - 	 Ger: 4 - 	 Best:    2.09863 - 	 Mean:    3.29875 - 	 AQreal:   75.78165  	 
Exp: 8 - 	 Ger: 5 - 	 Best:    2.09863 - 	 Mean:    2.86616 - 	 AQreal:   69.82660  	 
Exp: 8 - 	 Ger: 6 - 	 Best:    2.02130 - 	 Mean:    2.42801 - 	 AQreal:   69.82660  	 
Exp: 8 - 	 Ger: 7 - 	 Best:    1.96695 - 	 Mean:    2.19110 - 	 AQreal:   69.82660  	 
Exp: 8 - 	 Ger: 8 - 	 Best:    1.84679 - 	 Mean:    2.10942 - 	 AQreal:   69.82660  	 
Exp: 8 - 	 Ger: 9 - 	 Best:    1.80988 - 	 Mean:    2.04280 - 	 AQreal:   69.82660  	 
Exp: 8 - 	 Ger: 10 - 	 Best:    1.77833 - 	 Mean:    1.97342 - 	 AQreal:   62.63283  	 
Exp: 8 - 	 Ger: 11 - 	 Best:    1.77833 - 	 Mean:    1.92179 - 	 AQreal:   62.63283  	 
Exp: 8 - 	 Ger: 12 - 	 Best:    1.76327 - 	 Mean:    1.89354 - 	 AQreal:   62.63283  	 
Exp: 8 - 	 Ger: 13 - 	 Best:    1.75030 - 	 Mean:    1.87894 - 	 AQreal:   62.63283  	 
Exp: 8 - 	 Ger: 14 - 	 Best:    1.75030 - 	 Mean:    1.86678 - 	 AQreal:   62.63283  	 
Exp: 8 - 	 Ger: 15 - 	 Best:    1.75030 - 	 Mean:    1.85445 - 	 AQreal:   45.23430  	 
Exp: 8 - 	 Ger: 16 - 	 Best:    1.75030 - 	 Mean:    1.85348 - 	 AQreal:   45.23430  	 
Exp: 8 - 	 Ger: 17 - 	 Best:    1.73342 - 	 Mean:    1.84169 - 	 AQreal:   45.23430  	 
Exp: 8 - 	 Ger: 18 - 	 Best:    1.73342 - 	 Mean:    1.84074 - 	 AQreal:   45.23430  	 
Exp: 8 - 	 Ger: 19 - 	 Best:    1.73342 - 	 Mean:    1.83247 - 	 AQreal:   45.23430  	 
Exp: 8 - 	 Ger: 20 - 	 Best:    1.73342 - 	 Mean:    1.82250 - 	 AQreal:   35.51651  	 
Exp: 8 - 	 Ger: 21 - 	 Best:    1.73342 - 	 Mean:    1.82250 - 	 AQreal:   35.51651  	 
Exp: 8 - 	 Ger: 22 - 	 Best:    1.73342 - 	 Mean:    1.81723 - 	 AQreal:   35.51651  	 
Exp: 8 - 	 Ger: 23 - 	 Best:    1.73342 - 	 Mean:    1.81199 - 	 AQreal:   35.51651  	 
Exp: 8 - 	 Ger: 24 - 	 Best:    1.73342 - 	 Mean:    1.80569 - 	 AQreal:   35.51651  	 
Exp: 8 - 	 Ger: 25 - 	 Best:    1.73342 - 	 Mean:    1.80176 - 	 AQreal:   29.33316  	 
Exp: 8 - 	 Ger: 26 - 	 Best:    1.73342 - 	 Mean:    1.79819 - 	 AQreal:   29.33316  	 
Exp: 8 - 	 Ger: 27 - 	 Best:    1.73342 - 	 Mean:    1.79795 - 	 AQreal:   29.33316  	 
Exp: 8 - 	 Ger: 28 - 	 Best:    1.73342 - 	 Mean:    1.79452 - 	 AQreal:   29.33316  	 
Exp: 8 - 	 Ger: 29 - 	 Best:    1.73342 - 	 Mean:    1.79452 - 	 AQreal:   29.33316  	 
Exp: 8 - 	 Ger: 30 - 	 Best:    1.73342 - 	 Mean:    1.79207 - 	 AQreal:   23.27177  	 
Exp: 8 - 	 Ger: 31 - 	 Best:    1.73342 - 	 Mean:    1.79148 - 	 AQreal:   23.27177  	 
Exp: 8 - 	 Ger: 32 - 	 Best:    1.73342 - 	 Mean:    1.79124 - 	 AQreal:   23.27177  	 
Exp: 8 - 	 Ger: 33 - 	 Best:    1.73342 - 	 Mean:    1.79059 - 	 AQreal:   23.27177  	 
Exp: 8 - 	 Ger: 34 - 	 Best:    1.73342 - 	 Mean:    1.78763 - 	 AQreal:   23.27177  	 
Exp: 8 - 	 Ger: 35 - 	 Best:    1.73342 - 	 Mean:    1.78760 - 	 AQreal:   31.23124  	 
Exp: 8 - 	 Ger: 36 - 	 Best:    1.73342 - 	 Mean:    1.78760 - 	 AQreal:   31.23124  	 
Exp: 8 - 	 Ger: 37 - 	 Best:    1.73342 - 	 Mean:    1.78682 - 	 AQreal:   31.23124  	 
Exp: 8 - 	 Ger: 38 - 	 Best:    1.73342 - 	 Mean:    1.78264 - 	 AQreal:   31.23124  	 
Exp: 8 - 	 Ger: 39 - 	 Best:    1.73342 - 	 Mean:    1.78264 - 	 AQreal:   31.23124  	 
Exp: 8 - 	 Ger: 40 - 	 Best:    1.73342 - 	 Mean:    1.78190 - 	 AQreal:   25.98216  	 
Exp: 8 - 	 Ger: 41 - 	 Best:    1.73342 - 	 Mean:    1.77923 - 	 AQreal:   25.98216  	 
Exp: 8 - 	 Ger: 42 - 	 Best:    1.73342 - 	 Mean:    1.77804 - 	 AQreal:   25.98216  	 
Exp: 8 - 	 Ger: 43 - 	 Best:    1.73342 - 	 Mean:    1.77685 - 	 AQreal:   25.98216  	 
Exp: 8 - 	 Ger: 44 - 	 Best:    1.73342 - 	 Mean:    1.77663 - 	 AQreal:   25.98216  	 
Exp: 8 - 	 Ger: 45 - 	 Best:    1.73342 - 	 Mean:    1.77591 - 	 AQreal:   24.79405  	 
Exp: 8 - 	 Ger: 46 - 	 Best:    1.73342 - 	 Mean:    1.77591 - 	 AQreal:   24.79405  	 
Exp: 8 - 	 Ger: 47 - 	 Best:    1.73342 - 	 Mean:    1.77438 - 	 AQreal:   24.79405  	 
Exp: 8 - 	 Ger: 48 - 	 Best:    1.73342 - 	 Mean:    1.77371 - 	 AQreal:   24.79405  	 
Exp: 8 - 	 Ger: 49 - 	 Best:    1.73342 - 	 Mean:    1.77371 - 	 AQreal:   24.79405  	 
Exp: 8 - 	 Ger: 50 - 	 Best:    1.73342 - 	 Mean:    1.77371 - 	 AQreal:   26.62491  	 
Exp: 8 - 	 Ger: 51 - 	 Best:    1.73342 - 	 Mean:    1.77322 - 	 AQreal:   26.62491  	 
Exp: 8 - 	 Ger: 52 - 	 Best:    1.73342 - 	 Mean:    1.77244 - 	 AQreal:   26.62491  	 
Exp: 8 - 	 Ger: 53 - 	 Best:    1.73342 - 	 Mean:    1.77170 - 	 AQreal:   26.62491  	 
Exp: 8 - 	 Ger: 54 - 	 Best:    1.72171 - 	 Mean:    1.76853 - 	 AQreal:   26.62491  	 
Exp: 8 - 	 Ger: 55 - 	 Best:    1.70953 - 	 Mean:    1.76491 - 	 AQreal:   14.74672  	 
Exp: 8 - 	 Ger: 56 - 	 Best:    1.68841 - 	 Mean:    1.76041 - 	 AQreal:   14.74672  	 
Exp: 8 - 	 Ger: 57 - 	 Best:    1.68841 - 	 Mean:    1.75742 - 	 AQreal:   14.74672  	 
Exp: 8 - 	 Ger: 58 - 	 Best:    1.68841 - 	 Mean:    1.75628 - 	 AQreal:   14.74672  	 
Exp: 8 - 	 Ger: 59 - 	 Best:    1.68841 - 	 Mean:    1.75628 - 	 AQreal:   14.74672  	 
Exp: 8 - 	 Ger: 60 - 	 Best:    1.68841 - 	 Mean:    1.75628 - 	 AQreal:   13.26038  	 
Exp: 8 - 	 Ger: 61 - 	 Best:    1.68841 - 	 Mean:    1.75560 - 	 AQreal:   13.26038  	 
Exp: 8 - 	 Ger: 62 - 	 Best:    1.68841 - 	 Mean:    1.75560 - 	 AQreal:   13.26038  	 
Exp: 8 - 	 Ger: 63 - 	 Best:    1.68841 - 	 Mean:    1.75504 - 	 AQreal:   13.26038  	 
Exp: 8 - 	 Ger: 64 - 	 Best:    1.67234 - 	 Mean:    1.74888 - 	 AQreal:   13.26038  	 
Exp: 8 - 	 Ger: 65 - 	 Best:    1.67234 - 	 Mean:    1.74783 - 	 AQreal:   11.83681  	 
Exp: 8 - 	 Ger: 66 - 	 Best:    1.67234 - 	 Mean:    1.74783 - 	 AQreal:   11.83681  	 
Exp: 8 - 	 Ger: 67 - 	 Best:    1.67234 - 	 Mean:    1.74783 - 	 AQreal:   11.83681  	 
Exp: 8 - 	 Ger: 68 - 	 Best:    1.67234 - 	 Mean:    1.74783 - 	 AQreal:   11.83681  	 
Exp: 8 - 	 Ger: 69 - 	 Best:    1.67234 - 	 Mean:    1.74676 - 	 AQreal:   11.83681  	 
Exp: 8 - 	 Ger: 70 - 	 Best:    1.67234 - 	 Mean:    1.74396 - 	 AQreal:   35.41067  	 
Exp: 8 - 	 Ger: 71 - 	 Best:    1.67234 - 	 Mean:    1.74281 - 	 AQreal:   35.41067  	 
Exp: 8 - 	 Ger: 72 - 	 Best:    1.67234 - 	 Mean:    1.74256 - 	 AQreal:   35.41067  	 
Exp: 8 - 	 Ger: 73 - 	 Best:    1.67234 - 	 Mean:    1.74256 - 	 AQreal:   35.41067  	 
Exp: 8 - 	 Ger: 74 - 	 Best:    1.67234 - 	 Mean:    1.74162 - 	 AQreal:   35.41067  	 
Exp: 8 - 	 Ger: 75 - 	 Best:    1.67234 - 	 Mean:    1.74048 - 	 AQreal:   19.75621  	 
Exp: 8 - 	 Ger: 76 - 	 Best:    1.67234 - 	 Mean:    1.73904 - 	 AQreal:   19.75621  	 
Exp: 8 - 	 Ger: 77 - 	 Best:    1.67234 - 	 Mean:    1.73731 - 	 AQreal:   19.75621  	 
Exp: 8 - 	 Ger: 78 - 	 Best:    1.67234 - 	 Mean:    1.73677 - 	 AQreal:   19.75621  	 
Exp: 8 - 	 Ger: 79 - 	 Best:    1.67234 - 	 Mean:    1.73458 - 	 AQreal:   19.75621  	 
Exp: 8 - 	 Ger: 80 - 	 Best:    1.67234 - 	 Mean:    1.73458 - 	 AQreal:   18.21267  	 
Exp: 8 - 	 Ger: 81 - 	 Best:    1.67234 - 	 Mean:    1.73458 - 	 AQreal:   18.21267  	 
Exp: 8 - 	 Ger: 82 - 	 Best:    1.67234 - 	 Mean:    1.73458 - 	 AQreal:   18.21267  	 
Exp: 8 - 	 Ger: 83 - 	 Best:    1.67234 - 	 Mean:    1.73458 - 	 AQreal:   18.21267  	 
Exp: 8 - 	 Ger: 84 - 	 Best:    1.63500 - 	 Mean:    1.73046 - 	 AQreal:   18.21267  	 
Exp: 8 - 	 Ger: 85 - 	 Best:    1.63500 - 	 Mean:    1.73046 - 	 AQreal:   23.53305  	 
Exp: 8 - 	 Ger: 86 - 	 Best:    1.63500 - 	 Mean:    1.73046 - 	 AQreal:   23.53305  	 
Exp: 8 - 	 Ger: 87 - 	 Best:    1.63500 - 	 Mean:    1.73046 - 	 AQreal:   23.53305  	 
Exp: 8 - 	 Ger: 88 - 	 Best:    1.63500 - 	 Mean:    1.73046 - 	 AQreal:   23.53305  	 
Exp: 8 - 	 Ger: 89 - 	 Best:    1.63500 - 	 Mean:    1.73046 - 	 AQreal:   23.53305  	 
Exp: 8 - 	 Ger: 90 - 	 Best:    1.63500 - 	 Mean:    1.73046 - 	 AQreal:   35.02673  	 
Exp: 8 - 	 Ger: 91 - 	 Best:    1.63500 - 	 Mean:    1.73005 - 	 AQreal:   35.02673  	 
Exp: 8 - 	 Ger: 92 - 	 Best:    1.63500 - 	 Mean:    1.73005 - 	 AQreal:   35.02673  	 
Exp: 8 - 	 Ger: 93 - 	 Best:    1.63500 - 	 Mean:    1.72954 - 	 AQreal:   35.02673  	 
Exp: 8 - 	 Ger: 94 - 	 Best:    1.63500 - 	 Mean:    1.72838 - 	 AQreal:   35.02673  	 
Exp: 8 - 	 Ger: 95 - 	 Best:    1.63500 - 	 Mean:    1.72771 - 	 AQreal:   25.69759  	 
Exp: 8 - 	 Ger: 96 - 	 Best:    1.63500 - 	 Mean:    1.72771 - 	 AQreal:   25.69759  	 
Exp: 8 - 	 Ger: 97 - 	 Best:    1.63500 - 	 Mean:    1.72771 - 	 AQreal:   25.69759  	 
Exp: 8 - 	 Ger: 98 - 	 Best:    1.63500 - 	 Mean:    1.72636 - 	 AQreal:   25.69759  	 
Exp: 8 - 	 Ger: 99 - 	 Best:    1.63500 - 	 Mean:    1.72636 - 	 AQreal:   25.69759  	 
Exp: 8 - 	 Ger: 100 - 	 Best:    1.63500 - 	 Mean:    1.72564 - 	 AQreal:   13.91769  	 
Exp: 9 - 	 Ger: 1 - 	 Best:    2.50509 - 	 Mean:  133.52539 - 	 AQreal:   75.78165  	 
Exp: 9 - 	 Ger: 2 - 	 Best:    2.37230 - 	 Mean:    4.32798 - 	 AQreal:   75.78165  	 
Exp: 9 - 	 Ger: 3 - 	 Best:    2.37230 - 	 Mean:    3.47484 - 	 AQreal:   75.78165  	 
Exp: 9 - 	 Ger: 4 - 	 Best:    1.94943 - 	 Mean:    3.05179 - 	 AQreal:   75.78165  	 
Exp: 9 - 	 Ger: 5 - 	 Best:    1.94943 - 	 Mean:    2.78518 - 	 AQreal:   69.93669  	 
Exp: 9 - 	 Ger: 6 - 	 Best:    1.94943 - 	 Mean:    2.60082 - 	 AQreal:   69.93669  	 
Exp: 9 - 	 Ger: 7 - 	 Best:    1.94943 - 	 Mean:    2.36173 - 	 AQreal:   69.93669  	 
Exp: 9 - 	 Ger: 8 - 	 Best:    1.94943 - 	 Mean:    2.28526 - 	 AQreal:   69.93669  	 
Exp: 9 - 	 Ger: 9 - 	 Best:    1.94943 - 	 Mean:    2.23638 - 	 AQreal:   69.93669  	 
Exp: 9 - 	 Ger: 10 - 	 Best:    1.84442 - 	 Mean:    2.17976 - 	 AQreal:   68.27083  	 
Exp: 9 - 	 Ger: 11 - 	 Best:    1.84442 - 	 Mean:    2.11140 - 	 AQreal:   68.27083  	 
Exp: 9 - 	 Ger: 12 - 	 Best:    1.84442 - 	 Mean:    2.07263 - 	 AQreal:   68.27083  	 
Exp: 9 - 	 Ger: 13 - 	 Best:    1.84442 - 	 Mean:    2.04806 - 	 AQreal:   68.27083  	 
Exp: 9 - 	 Ger: 14 - 	 Best:    1.84442 - 	 Mean:    2.03085 - 	 AQreal:   68.27083  	 
Exp: 9 - 	 Ger: 15 - 	 Best:    1.84442 - 	 Mean:    2.00951 - 	 AQreal:   31.84720  	 
Exp: 9 - 	 Ger: 16 - 	 Best:    1.84442 - 	 Mean:    2.00384 - 	 AQreal:   31.84720  	 
Exp: 9 - 	 Ger: 17 - 	 Best:    1.84442 - 	 Mean:    1.98400 - 	 AQreal:   31.84720  	 
Exp: 9 - 	 Ger: 18 - 	 Best:    1.83624 - 	 Mean:    1.96277 - 	 AQreal:   31.84720  	 
Exp: 9 - 	 Ger: 19 - 	 Best:    1.83624 - 	 Mean:    1.94280 - 	 AQreal:   31.84720  	 
Exp: 9 - 	 Ger: 20 - 	 Best:    1.83624 - 	 Mean:    1.91850 - 	 AQreal:   25.32670  	 
Exp: 9 - 	 Ger: 21 - 	 Best:    1.83624 - 	 Mean:    1.91269 - 	 AQreal:   25.32670  	 
Exp: 9 - 	 Ger: 22 - 	 Best:    1.76059 - 	 Mean:    1.90264 - 	 AQreal:   25.32670  	 
Exp: 9 - 	 Ger: 23 - 	 Best:    1.75437 - 	 Mean:    1.88486 - 	 AQreal:   25.32670  	 
Exp: 9 - 	 Ger: 24 - 	 Best:    1.75437 - 	 Mean:    1.86571 - 	 AQreal:   25.32670  	 
Exp: 9 - 	 Ger: 25 - 	 Best:    1.75437 - 	 Mean:    1.85638 - 	 AQreal:   15.11885  	 
Exp: 9 - 	 Ger: 26 - 	 Best:    1.75437 - 	 Mean:    1.84808 - 	 AQreal:   15.11885  	 
Exp: 9 - 	 Ger: 27 - 	 Best:    1.75437 - 	 Mean:    1.83722 - 	 AQreal:   15.11885  	 
Exp: 9 - 	 Ger: 28 - 	 Best:    1.74929 - 	 Mean:    1.82510 - 	 AQreal:   15.11885  	 
Exp: 9 - 	 Ger: 29 - 	 Best:    1.74929 - 	 Mean:    1.81651 - 	 AQreal:   15.11885  	 
Exp: 9 - 	 Ger: 30 - 	 Best:    1.74929 - 	 Mean:    1.81651 - 	 AQreal:   10.56009  	 
Exp: 9 - 	 Ger: 31 - 	 Best:    1.74929 - 	 Mean:    1.81165 - 	 AQreal:   10.56009  	 
Exp: 9 - 	 Ger: 32 - 	 Best:    1.74929 - 	 Mean:    1.80697 - 	 AQreal:   10.56009  	 
Exp: 9 - 	 Ger: 33 - 	 Best:    1.74929 - 	 Mean:    1.80101 - 	 AQreal:   10.56009  	 
Exp: 9 - 	 Ger: 34 - 	 Best:    1.74929 - 	 Mean:    1.80066 - 	 AQreal:   10.56009  	 
Exp: 9 - 	 Ger: 35 - 	 Best:    1.74929 - 	 Mean:    1.79727 - 	 AQreal:   23.95405  	 
Exp: 9 - 	 Ger: 36 - 	 Best:    1.74929 - 	 Mean:    1.79403 - 	 AQreal:   23.95405  	 
Exp: 9 - 	 Ger: 37 - 	 Best:    1.74929 - 	 Mean:    1.79210 - 	 AQreal:   23.95405  	 
Exp: 9 - 	 Ger: 38 - 	 Best:    1.71649 - 	 Mean:    1.78659 - 	 AQreal:   23.95405  	 
Exp: 9 - 	 Ger: 39 - 	 Best:    1.71649 - 	 Mean:    1.78012 - 	 AQreal:   23.95405  	 
Exp: 9 - 	 Ger: 40 - 	 Best:    1.71649 - 	 Mean:    1.77748 - 	 AQreal:   12.03908  	 
Exp: 9 - 	 Ger: 41 - 	 Best:    1.71649 - 	 Mean:    1.77477 - 	 AQreal:   12.03908  	 
Exp: 9 - 	 Ger: 42 - 	 Best:    1.70440 - 	 Mean:    1.77140 - 	 AQreal:   12.03908  	 
Exp: 9 - 	 Ger: 43 - 	 Best:    1.70440 - 	 Mean:    1.77140 - 	 AQreal:   12.03908  	 
Exp: 9 - 	 Ger: 44 - 	 Best:    1.70440 - 	 Mean:    1.76933 - 	 AQreal:   12.03908  	 
Exp: 9 - 	 Ger: 45 - 	 Best:    1.70440 - 	 Mean:    1.76882 - 	 AQreal:   10.70749  	 
Exp: 9 - 	 Ger: 46 - 	 Best:    1.70440 - 	 Mean:    1.76776 - 	 AQreal:   10.70749  	 
Exp: 9 - 	 Ger: 47 - 	 Best:    1.70440 - 	 Mean:    1.76704 - 	 AQreal:   10.70749  	 
Exp: 9 - 	 Ger: 48 - 	 Best:    1.70440 - 	 Mean:    1.76662 - 	 AQreal:   10.70749  	 
Exp: 9 - 	 Ger: 49 - 	 Best:    1.70440 - 	 Mean:    1.76298 - 	 AQreal:   10.70749  	 
Exp: 9 - 	 Ger: 50 - 	 Best:    1.70440 - 	 Mean:    1.76298 - 	 AQreal:   37.62525  	 
Exp: 9 - 	 Ger: 51 - 	 Best:    1.70440 - 	 Mean:    1.76294 - 	 AQreal:   37.62525  	 
Exp: 9 - 	 Ger: 52 - 	 Best:    1.64320 - 	 Mean:    1.75399 - 	 AQreal:   37.62525  	 
Exp: 9 - 	 Ger: 53 - 	 Best:    1.64320 - 	 Mean:    1.75359 - 	 AQreal:   37.62525  	 
Exp: 9 - 	 Ger: 54 - 	 Best:    1.64320 - 	 Mean:    1.74944 - 	 AQreal:   37.62525  	 
Exp: 9 - 	 Ger: 55 - 	 Best:    1.64320 - 	 Mean:    1.74717 - 	 AQreal:   20.65707  	 
Exp: 9 - 	 Ger: 56 - 	 Best:    1.64320 - 	 Mean:    1.74676 - 	 AQreal:   20.65707  	 
Exp: 9 - 	 Ger: 57 - 	 Best:    1.64320 - 	 Mean:    1.74676 - 	 AQreal:   20.65707  	 
Exp: 9 - 	 Ger: 58 - 	 Best:    1.64320 - 	 Mean:    1.74456 - 	 AQreal:   20.65707  	 
Exp: 9 - 	 Ger: 59 - 	 Best:    1.64320 - 	 Mean:    1.73808 - 	 AQreal:   20.65707  	 
Exp: 9 - 	 Ger: 60 - 	 Best:    1.64320 - 	 Mean:    1.73808 - 	 AQreal:   18.55885  	 
Exp: 9 - 	 Ger: 61 - 	 Best:    1.64320 - 	 Mean:    1.73800 - 	 AQreal:   18.55885  	 
Exp: 9 - 	 Ger: 62 - 	 Best:    1.64320 - 	 Mean:    1.73800 - 	 AQreal:   18.55885  	 
Exp: 9 - 	 Ger: 63 - 	 Best:    1.64320 - 	 Mean:    1.73757 - 	 AQreal:   18.55885  	 
Exp: 9 - 	 Ger: 64 - 	 Best:    1.64320 - 	 Mean:    1.73679 - 	 AQreal:   18.55885  	 
Exp: 9 - 	 Ger: 65 - 	 Best:    1.64320 - 	 Mean:    1.73464 - 	 AQreal:   14.43310  	 
Exp: 9 - 	 Ger: 66 - 	 Best:    1.64320 - 	 Mean:    1.73464 - 	 AQreal:   14.43310  	 
Exp: 9 - 	 Ger: 67 - 	 Best:    1.64320 - 	 Mean:    1.73464 - 	 AQreal:   14.43310  	 
Exp: 9 - 	 Ger: 68 - 	 Best:    1.64320 - 	 Mean:    1.73388 - 	 AQreal:   14.43310  	 
Exp: 9 - 	 Ger: 69 - 	 Best:    1.64320 - 	 Mean:    1.73285 - 	 AQreal:   14.43310  	 
Exp: 9 - 	 Ger: 70 - 	 Best:    1.64320 - 	 Mean:    1.73206 - 	 AQreal:   12.89219  	 
Exp: 9 - 	 Ger: 71 - 	 Best:    1.64320 - 	 Mean:    1.73199 - 	 AQreal:   12.89219  	 
Exp: 9 - 	 Ger: 72 - 	 Best:    1.64320 - 	 Mean:    1.73199 - 	 AQreal:   12.89219  	 
Exp: 9 - 	 Ger: 73 - 	 Best:    1.64320 - 	 Mean:    1.73083 - 	 AQreal:   12.89219  	 
Exp: 9 - 	 Ger: 74 - 	 Best:    1.64320 - 	 Mean:    1.73068 - 	 AQreal:   12.89219  	 
Exp: 9 - 	 Ger: 75 - 	 Best:    1.64320 - 	 Mean:    1.73068 - 	 AQreal:   18.82813  	 
Exp: 9 - 	 Ger: 76 - 	 Best:    1.64320 - 	 Mean:    1.73068 - 	 AQreal:   18.82813  	 
Exp: 9 - 	 Ger: 77 - 	 Best:    1.64320 - 	 Mean:    1.73020 - 	 AQreal:   18.82813  	 
Exp: 9 - 	 Ger: 78 - 	 Best:    1.64320 - 	 Mean:    1.73020 - 	 AQreal:   18.82813  	 
Exp: 9 - 	 Ger: 79 - 	 Best:    1.64320 - 	 Mean:    1.72751 - 	 AQreal:   18.82813  	 
Exp: 9 - 	 Ger: 80 - 	 Best:    1.64320 - 	 Mean:    1.72751 - 	 AQreal:   18.07618  	 
Exp: 9 - 	 Ger: 81 - 	 Best:    1.64320 - 	 Mean:    1.72604 - 	 AQreal:   18.07618  	 
Exp: 9 - 	 Ger: 82 - 	 Best:    1.64320 - 	 Mean:    1.72604 - 	 AQreal:   18.07618  	 
Exp: 9 - 	 Ger: 83 - 	 Best:    1.64320 - 	 Mean:    1.72604 - 	 AQreal:   18.07618  	 
Exp: 9 - 	 Ger: 84 - 	 Best:    1.64320 - 	 Mean:    1.72604 - 	 AQreal:   18.07618  	 
Exp: 9 - 	 Ger: 85 - 	 Best:    1.64320 - 	 Mean:    1.72573 - 	 AQreal:   15.62653  	 
Exp: 9 - 	 Ger: 86 - 	 Best:    1.64320 - 	 Mean:    1.72568 - 	 AQreal:   15.62653  	 
Exp: 9 - 	 Ger: 87 - 	 Best:    1.64320 - 	 Mean:    1.72568 - 	 AQreal:   15.62653  	 
Exp: 9 - 	 Ger: 88 - 	 Best:    1.64320 - 	 Mean:    1.72568 - 	 AQreal:   15.62653  	 
Exp: 9 - 	 Ger: 89 - 	 Best:    1.64320 - 	 Mean:    1.72568 - 	 AQreal:   15.62653  	 
Exp: 9 - 	 Ger: 90 - 	 Best:    1.64320 - 	 Mean:    1.72567 - 	 AQreal:   12.40863  	 
Exp: 9 - 	 Ger: 91 - 	 Best:    1.64320 - 	 Mean:    1.72567 - 	 AQreal:   12.40863  	 
Exp: 9 - 	 Ger: 92 - 	 Best:    1.64320 - 	 Mean:    1.72567 - 	 AQreal:   12.40863  	 
Exp: 9 - 	 Ger: 93 - 	 Best:    1.64320 - 	 Mean:    1.72560 - 	 AQreal:   12.40863  	 
Exp: 9 - 	 Ger: 94 - 	 Best:    1.64320 - 	 Mean:    1.72506 - 	 AQreal:   12.40863  	 
Exp: 9 - 	 Ger: 95 - 	 Best:    1.64320 - 	 Mean:    1.72506 - 	 AQreal:   11.83800  	 
Exp: 9 - 	 Ger: 96 - 	 Best:    1.64320 - 	 Mean:    1.72502 - 	 AQreal:   11.83800  	 
Exp: 9 - 	 Ger: 97 - 	 Best:    1.64320 - 	 Mean:    1.72502 - 	 AQreal:   11.83800  	 
Exp: 9 - 	 Ger: 98 - 	 Best:    1.64320 - 	 Mean:    1.72502 - 	 AQreal:   11.83800  	 
Exp: 9 - 	 Ger: 99 - 	 Best:    1.64320 - 	 Mean:    1.72502 - 	 AQreal:   11.83800  	 
Exp: 9 - 	 Ger: 100 - 	 Best:    1.64320 - 	 Mean:    1.72502 - 	 AQreal:   11.66511  	 
Exp: 10 - 	 Ger: 1 - 	 Best:    2.00354 - 	 Mean: 1126.32953 - 	 AQreal:   75.78165  	 
Exp: 10 - 	 Ger: 2 - 	 Best:    2.00354 - 	 Mean:    4.71069 - 	 AQreal:   75.78165  	 
Exp: 10 - 	 Ger: 3 - 	 Best:    2.00354 - 	 Mean:    3.02534 - 	 AQreal:   75.78165  	 
Exp: 10 - 	 Ger: 4 - 	 Best:    2.00354 - 	 Mean:    2.61060 - 	 AQreal:   75.78165  	 
Exp: 10 - 	 Ger: 5 - 	 Best:    2.00354 - 	 Mean:    2.46613 - 	 AQreal:   66.09721  	 
Exp: 10 - 	 Ger: 6 - 	 Best:    1.98992 - 	 Mean:    2.29990 - 	 AQreal:   66.09721  	 
Exp: 10 - 	 Ger: 7 - 	 Best:    1.98992 - 	 Mean:    2.19011 - 	 AQreal:   66.09721  	 
Exp: 10 - 	 Ger: 8 - 	 Best:    1.82416 - 	 Mean:    2.11877 - 	 AQreal:   66.09721  	 
Exp: 10 - 	 Ger: 9 - 	 Best:    1.82416 - 	 Mean:    2.08529 - 	 AQreal:   66.09721  	 
